OGF_ID,OFFICIAL_NAME,PARK_OR_RESERVE_IDENT,REGULATED_IND,LOCATION_ACCURACY,LOCATION_DESCR,GEOG_UNIT_DESCR,SENSITIVITY_CLASS,SENSITIVITY_DATE,SENSITIVITY_RATIONALE,SENS_RATIONALE_OTHER_DESCR,VERIFICATION_STATUS_FLG,VERIFICATION_STATUS_DATE,BUSINESS_EFF_DATE_FLG,BUSINESS_EFFECTIVE_DATE,BUSINESS_EXPIRY_DATE,SYSTEM_CALCULATED_AREA,SYSTEM_CALCULATED_LENGTH,USER_CALCULATED_METRIC,GENERAL_COMMENTS,GEOMETRY_UPDATE_DATETIME,EFFECTIVE_DATETIME,SYSTEM_DATETIME,OBJECTID,SHAPEAREA,SHAPELEN
1200809375,Rouge Park,176453954856608,,RE Reliable (to 100m),"York Twp., Conc. 5 part Lot 5",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/08/28 00:00:00+00,Estimated,1998/08/28 14:09:55+00,,182981,,0,,,1998/11/23 12:51:03+00,2004/01/08 16:22:27+00,333,0,0
1200809118,Potential Rouge Park North of Steeles,176419284856194,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 8, Lot 1-3",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/01 00:00:00+00,Estimated,1998/05/01 08:19:34+00,,496604,,0,,,1998/11/23 12:49:24+00,2004/01/08 16:22:27+00,334,0,0
1200809278,Potential Rouge Park North of Steeles,176337934856104,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 4, Lot 8",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/10 00:00:00+00,Estimated,1998/05/10 14:12:27+00,,131995,,0,,,1998/11/23 12:50:25+00,2004/01/08 16:22:27+00,335,0,0
1200809373,Rouge Park,176462394856315,,RE Reliable (to 100m),"York Twp., Conc. 4 and 5, part Lots 4 and 3",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/08/28 00:00:00+00,Estimated,1998/08/28 14:06:50+00,,351230,,0,,,1998/11/23 12:51:02+00,2004/01/08 16:22:27+00,336,0,0
1200809117,Potential Rouge Park North of Steeles,176423504855923,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 8 Lot 1",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/01 00:00:00+00,Estimated,1998/05/01 08:18:04+00,,190891,,0,,,1998/11/23 12:49:23+00,2004/01/08 16:22:27+00,337,0,0
1200809244,Potential Rouge Park North of Steeles,176336354855938,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 4, Lot 8",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/10 00:00:00+00,Estimated,1998/05/10 13:03:32+00,,258884,,0,,,1998/11/23 12:50:12+00,2004/01/08 16:22:27+00,338,0,0
1200809361,Rouge Park,176471204856132,,RE Reliable (to 100m),"York Twp., Conc. 4, part Lots 1 and 2",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/08/28 00:00:00+00,Estimated,1998/08/28 13:51:03+00,,276714,,0,,,1998/11/23 12:50:58+00,2004/01/08 16:22:27+00,339,0,0
1200809279,Potential Rouge Park North of Steeles,176328984855922,,RE Reliable (to 100m),"York Region, Markham Twp., Conc. 4, Lot 8",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/05/10 00:00:00+00,Estimated,1998/05/10 14:12:52+00,,85044,,0,,,1998/11/23 12:50:25+00,2004/01/08 16:22:27+00,340,0,0
1200809356,Rouge Park,176439764856082,,RE Reliable (to 100m),"York Twp., Conc. 5, part Lot 9",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/08/28 00:00:00+00,Estimated,1998/08/28 13:44:56+00,,35158,,0,,,1998/11/23 12:50:56+00,2004/01/08 16:22:27+00,341,0,0
1200809377,Rouge Park,176457694856059,,RE Reliable (to 100m),"York Twp., Conc. 4, part Lots 4 and 5",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/08/28 00:00:00+00,Estimated,1998/08/28 14:36:49+00,,88274,,0,,,1998/11/23 12:51:03+00,2004/01/08 16:22:27+00,342,0,0
1200809376,Rouge Park,176454374855868,,RE Reliable (to 100m),"York Twp., Conc. 4, part Lot 5 and 6",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/08/28 00:00:00+00,Estimated,1998/08/28 14:35:40+00,,110391,,0,,,1998/11/23 12:51:03+00,2004/01/08 16:22:27+00,343,0,0
1200809341,Rouge Park,176476174855037,,RE Reliable (to 100m),"York Twp., Conc. 4 Lots 1 & 2",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/08/28 00:00:00+00,Estimated,1998/08/28 13:22:11+00,,950412,,0,,,1998/11/23 12:50:50+00,2004/01/08 16:22:27+00,344,0,0
1200809358,Rouge Park,176428354855381,,RE Reliable (to 100m),"York Twp., Conc. 4 part Lot 12, Conc. 5 part Lot 12 and 13",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/08/28 00:00:00+00,Estimated,1998/08/28 13:47:10+00,,446513,,0,,,1998/11/23 12:50:57+00,2004/01/08 16:22:27+00,345,0,0
1200809314,Rouge Park,176455644855609,,RE Reliable (to 100m),"York Twp, Conc. 4 Lot 4,5,6",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/08/21 00:00:00+00,Estimated,1998/08/21 16:36:01+00,,94331,,0,,,1998/11/23 12:50:40+00,2004/01/08 16:22:27+00,346,0,0
1200809395,Rouge Park,176416224855402,,RE Reliable (to 100m),"York Twp., Conc. 5 part Lots 14 and 15",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/08/28 00:00:00+00,Estimated,1998/08/28 15:02:57+00,,39574,,0,,,1998/11/23 12:51:11+00,2004/01/08 16:22:27+00,347,0,0
1200809365,Rouge Park,176436994854972,,RE Reliable (to 100m),"York Twp., Conc. 4, part Lots 9, 10,11,12",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/08/28 00:00:00+00,Estimated,1998/08/28 13:56:29+00,,315222,,0,,,1998/11/23 12:50:59+00,2004/01/08 16:22:27+00,348,0,0
1200809393,Rouge Park,176420634854901,,RE Reliable (to 100m),"York Twp., Conc. 4 part Lots 13 and 14, Conc. 5 part Lot 14",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/08/28 00:00:00+00,Estimated,1998/08/28 15:00:40+00,,149444,,0,,,1998/11/23 12:51:10+00,2004/01/08 16:22:27+00,349,0,0
1200809342,Rouge Park,176469044854972,,RE Reliable (to 100m),"York Twp., Conc. 4, Lot 3 and 4",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/08/28 00:00:00+00,Estimated,1998/08/28 13:23:13+00,,693721,,0,,,1998/11/23 12:50:50+00,2004/01/08 16:22:27+00,350,0,0
1200809346,Rouge Park,176458074854605,,RE Reliable (to 100m),"York Twp., Conc. 4 part Lots 5, 6",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/08/28 00:00:00+00,Estimated,1998/08/28 13:31:04+00,,676786,,0,,,1998/11/23 12:50:52+00,2004/01/08 16:22:27+00,351,0,0
1200809384,Rouge Park,176450194854325,,RE Reliable (to 100m),"York Twp., Conc. 4, part Lots 7 and 8",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/08/28 00:00:00+00,Estimated,1998/08/28 14:44:16+00,,264863,,0,,,1998/11/23 12:51:06+00,2004/01/08 16:22:27+00,352,0,0
1200809397,Rouge Park,176436204854198,,RE Reliable (to 100m),"York Twp., Conc. 4, Lots 11 and 12",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/08/28 00:00:00+00,Estimated,1998/08/28 15:09:46+00,,130028,,0,,,1998/11/23 12:51:11+00,2004/01/08 16:22:27+00,353,0,0
1200809330,Rouge Park,176464654854465,,RE Reliable (to 100m),"York Twp., Conc. 4 part Lot 4",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/08/28 00:00:00+00,Estimated,1998/08/28 11:57:48+00,,32562,,0,,,1998/11/23 12:50:45+00,2004/01/08 16:22:27+00,354,0,0
1200809328,Rouge Park,176472114854373,,RE Reliable (to 100m),"York Twp., Conc. 3 Lots 2, 3, 4, 5, Conc. 4 part Lot 4",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/08/28 00:00:00+00,Estimated,1998/08/28 11:52:55+00,,1426115,,0,,,1998/11/23 12:50:45+00,2004/01/08 16:22:27+00,355,0,0
1200809381,Rouge Park,176447164854293,,RE Reliable (to 100m),"York Twp., Conc. 4, part Lot 8",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/08/28 00:00:00+00,Estimated,1998/08/28 14:41:31+00,,7266,,0,,,1998/11/23 12:51:05+00,2004/01/08 16:22:27+00,356,0,0
1200809360,Rouge Park,176432954854131,,RE Reliable (to 100m),"York Twp., Conc. 4 part Lot 12",,Non-Sensitive,2007/01/06 22:53:22+00,No Restriction Needed,,Verified,1998/08/28 00:00:00+00,Estimated,1998/08/28 13:49:53+00,,71608,,0,,,1998/11/23 12:50:57+00,2004/01/08 16:22:27+00,357,0,0
